epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.1,2.0429285922792224,21.357777776082358,1.8989887580871583,26.12
2,0.1,1.8330785990185208,28.699999999321832,1.8678037872314452,29.06
3,0.1,1.7131457628673978,34.81555555148655,1.6554609455108642,38.14
4,0.1,1.609950230492486,38.73555555555556,1.605672764968872,38.62
5,0.1,1.4939028951009115,44.013333327907986,1.471648740386963,45.5
6,0.1,1.3626096659342448,49.95999999389648,1.3331276481628418,51.92
7,0.1,1.238173383945889,55.15333332858616,1.4098844703674316,52.1
8,0.1,1.1268231122228833,59.62444444173177,1.1597205698013306,58.66
9,0.1,1.0327511779679193,63.426666663953995,1.0441346452713012,62.76
10,0.1,0.9598486180305481,66.10666665988498,1.2321715988159179,57.92
11,0.1,0.8937345957756042,68.42666666531034,0.9838944249153138,66.08
12,0.1,0.8397946309407552,70.92222221137153,0.9253472985267639,68.8
13,0.1,0.7792422333187528,73.25555555148655,1.1420884864807128,63.76
14,0.1,0.7307776380962796,75.03555555691189,0.7684480033636093,73.38
15,0.1,0.6987579681290521,76.14666666124133,0.707705500125885,75.64
16,0.1,0.6515193753560384,77.81999999728733,0.8501912456512452,70.36
17,0.1,0.6124833880742391,79.20444443359375,0.7420740100026131,74.38
18,0.1,0.5919577814843919,79.84666666259766,0.6264834141731263,78.64
19,0.1,0.5668039551946852,80.99111110839844,0.7655600692749024,74.94
20,0.1,0.5396974998580085,81.80888888753255,0.6625295064687728,77.38
21,0.1,0.5244259872436523,82.26222221137152,0.6024077186226845,80.02
22,0.1,0.5059431239446004,83.17555555013021,0.6331139577150345,79.14
23,0.1,0.48333801142374677,83.89777777370877,0.6623400514602661,78.48
24,0.1,0.4718753394232856,84.33555555419922,0.6123038406848907,79.5
25,0.1,0.4575667436917623,84.5111111111111,0.6455284811615943,78.58
26,0.1,0.440812165429857,85.35333332248264,0.5443980308353901,82.14
27,0.1,0.4249662310123444,85.90444443766276,0.5631752907335759,82.3
28,0.1,0.4177778060913086,86.0355555460612,0.6588525544643402,79.7
29,0.1,0.4117262807528178,86.3577777709961,0.4998541452944279,83.3
30,0.1,0.3979957344584995,86.84222221544054,0.5406320032835007,82.54
31,0.1,0.3862227989461687,87.29111110432943,0.5726294844150543,81.88
32,0.1,0.3809031357076433,87.29999999321832,0.5144705131560564,82.44
33,0.1,0.3733153685993618,87.35111110432943,0.560595117020607,82.1
34,0.1,0.36500731750064425,87.85333333062066,0.5016164616346359,83.36
35,0.1,0.36174774913787844,87.88444443495008,0.6300570565253496,80.14
36,0.1,0.34857816791534424,88.40222222086588,0.5370109296441078,82.66
37,0.1,0.3410777003076341,88.56444443359375,0.45856638284921647,84.64
38,0.1,0.33978648319244387,88.65777777235243,0.8097576071619987,76.76
39,0.1,0.33052791974809437,89.05999999864366,0.5159683584094048,83.28
40,0.1,0.3271522951073117,89.08888888888889,0.6124728196024894,80.54
41,0.1,0.3220664651128981,89.20666666666666,0.5116376895666123,82.42
42,0.1,0.3148887081993951,89.61999999050565,0.5259819159507751,83.98
43,0.1,0.3092191499763065,89.61999999864366,0.5013887022018433,83.88
44,0.1,0.30425929845174154,89.80222221137153,0.6146084909439087,81.1
45,0.1,0.3023808687580956,89.88888888888889,0.42361087339520453,85.98
46,0.1,0.298419168832567,90.04666665581597,0.49258366003036497,84.16
47,0.1,0.2957205838786231,90.19555555148655,0.4656912013411522,84.94
48,0.1,0.2933218853473663,90.13333332383898,0.6823450955390931,78.68
49,0.1,0.2920824724780189,90.199999995931,0.469584250497818,84.48
50,0.1,0.27995032295650907,90.63111110026041,0.5593894805848598,82.42
51,0.1,0.27188048510551455,90.81111110432943,0.4302580796658993,85.7
52,0.1,0.27905579347080656,90.77777776692709,0.5434454574346542,82.98
