epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.1,1.754578266737196,34.388888888888886,1.641263963699341,38.5
2,0.1,1.3135620796203613,52.01555555216471,1.4209059177398682,53.28
3,0.1,1.004684947458903,64.39111111246744,1.0346684150695802,64.58
4,0.1,0.8118140501764085,71.87333332383898,0.9612368723869323,67.0
5,0.1,0.6923662899229261,76.28444443630643,0.9420840965270996,69.1
6,0.1,0.6097106065432231,79.2066666571723,0.9484662191390991,68.8
7,0.1,0.5440166156768799,81.49111110568576,0.6237177923202515,79.4
8,0.1,0.4963164901627435,82.98666665988499,0.5693812822818756,80.28
9,0.1,0.4590269717746311,84.35111110568576,0.5615057133436203,80.86
10,0.1,0.42764079795943366,85.2777777750651,0.594526974105835,80.02
11,0.1,0.3958168379412757,86.4177777709961,0.48256626843214034,83.96
12,0.1,0.3727798958990309,87.17555555419922,0.507954136788845,82.62
13,0.1,0.360151552772522,87.60666666666667,0.4267696221828461,85.26
14,0.1,0.3283760657310486,88.71111111111111,0.4401806654930115,85.24
15,0.1,0.3190645856115553,89.01333333062065,0.49396708241701126,83.32
16,0.1,0.30460083901617263,89.39111110975477,0.4080295589119196,85.96
17,0.1,0.2937131883435779,89.85999999593099,0.44818930171728133,85.9
18,0.1,0.2721620143678453,90.6599999891493,0.45500799577236173,85.18
19,0.1,0.2676262942870458,90.8311111029731,0.5412485802173614,81.76
20,0.1,0.26225642285346984,90.88888888888889,0.5050316641926765,83.56
21,0.1,0.24639321355819702,91.39777776828342,0.4064275049984455,86.62
22,0.1,0.24685777116881477,91.43999999321832,0.3730126614689827,87.54
23,0.1,0.23225037562052409,91.97555555555556,0.5561216813474894,82.84
24,0.1,0.22544785472551981,92.2799999891493,0.5027262841030955,84.64
25,0.1,0.22200310709211563,92.25777776692708,0.46478352584838867,85.28
26,0.1,0.21201005857255723,92.75111110568577,0.5116022897720337,84.36
27,0.1,0.21284759464528827,92.74444444173177,0.4318849195957184,86.24
28,0.1,0.20427799995475346,92.90444443630642,0.42266771001815795,86.08
29,0.1,0.20058216269810994,93.10222221272787,0.53572450299263,83.36
30,0.1,0.19538981793721516,93.30222222222223,0.4802752487719059,85.58
31,0.1,0.18958073236147563,93.51999999050564,0.43219450540542603,86.36
32,0.1,0.19139595215320587,93.3755555460612,0.4049539828658104,87.36
33,0.1,0.1873804243908988,93.41999999050564,0.3947192368686199,87.88
34,0.1,0.17668063151306576,93.91555555284287,0.6723616075158119,81.16
35,0.1,0.17528432258235083,94.01555555284288,0.42182753670215606,87.02
36,0.1,0.17165765569210054,93.97333332519531,0.4069599860191345,86.8
37,0.1,0.16975455918312074,94.08666666531033,0.44357606449127196,86.44
38,0.1,0.16391287052101558,94.33333333062066,0.3724138127565384,88.1
39,0.1,0.16506182492838967,94.37999999186198,0.39749735373556616,87.76
40,0.1,0.16061997957229615,94.44666665717232,0.45239031530320645,86.06
41,0.1,0.15973177817662557,94.59111110568577,0.4595751055970788,86.3
42,0.1,0.1542874430709415,94.58444443359375,0.4643381365403533,85.96
43,0.1,0.15026815095477633,94.75333332655165,0.39890228601694105,88.02
44,0.1,0.15553707086775037,94.5355555460612,0.3767898836553097,87.96
45,0.1,0.14636334529452855,94.95999999050564,0.342127718155086,89.26
46,0.1,0.15639240460395812,94.68666665717231,0.4368663625717163,86.16
47,0.1,0.14766264162593418,94.9377777750651,0.49262934527397156,85.82
48,0.1,0.14425880147218703,95.02888888075087,0.38319194632768633,87.96
49,0.1,0.1441814976056417,95.05555554470486,0.43429184205010535,87.38
50,0.1,0.1437659618801541,95.03333332383897,0.3721573062963784,88.34
51,0.1,0.13442877189848157,95.32666665852865,0.4950105021625757,84.24
52,0.1,0.14266162190967135,95.14666666666666,0.33443950945138934,89.02
53,0.1,0.13603718032307094,95.28666665852865,0.41773141769170763,87.64
54,0.1,0.13821718275811937,95.25333333197699,0.34142499905824664,89.18
55,0.1,0.13770756924417285,95.30666666259765,0.3809147467136383,88.66
56,0.1,0.1364046875529819,95.24444443495008,0.44188501224517823,86.18
57,0.1,0.13321519329812792,95.35555555284289,0.38345151872448624,88.14
58,0.1,0.13384899629486932,95.32666666259766,0.4058703543305397,88.58
59,0.1,0.1293921244568295,95.46444443630642,0.4754191158860922,86.24
60,0.1,0.13243690282901127,95.42666666531034,0.36644863523766397,88.42
61,0.010000000000000002,0.05639503243996037,98.16222222222223,0.2482476489910856,92.18
62,0.010000000000000002,0.032633535557240245,98.98222222222222,0.2518189914563671,92.88
63,0.010000000000000002,0.024703263574176366,99.22222221544054,0.24779783102707006,93.08
64,0.010000000000000002,0.020917684093779986,99.35555555555555,0.24057486731577665,93.1
65,0.010000000000000002,0.01620721073117521,99.54666666666667,0.24600554702873342,93.18
66,0.010000000000000002,0.014375509865085285,99.5888888821072,0.2554779418968596,93.2
67,0.010000000000000002,0.013319428518745634,99.64444443766276,0.24242012589154766,93.8
68,0.010000000000000002,0.010645827659302288,99.69555555555556,0.256887664092239,93.26
69,0.010000000000000002,0.009271217672071523,99.76,0.2562325216606027,93.52
70,0.010000000000000002,0.009758520282391044,99.74888888888889,0.2511775318529573,93.94
71,0.010000000000000002,0.008837310846977763,99.74888888210721,0.2740859537050361,93.2
72,0.010000000000000002,0.007678274160954688,99.79555554877388,0.26952984933308327,93.6
73,0.010000000000000002,0.00700638663371404,99.80222222086589,0.27169280313523486,93.26
74,0.010000000000000002,0.005524111970431275,99.87777777777778,0.273758959838422,93.46
75,0.010000000000000002,0.0058926378058062655,99.82444443766276,0.2729557226857287,93.5
76,0.010000000000000002,0.005938493469026354,99.84666666666666,0.2817675781453727,93.64
77,0.010000000000000002,0.005360249516636961,99.86444444444444,0.29141681870177855,93.0
78,0.010000000000000002,0.004858605366158816,99.88444444444444,0.27153102853945454,93.82
79,0.010000000000000002,0.004944942500690619,99.87333332655164,0.2755801087720785,93.7
80,0.010000000000000002,0.005090553795297941,99.85333332655165,0.29260708219525405,93.26
81,0.010000000000000002,0.004622532608815366,99.89777777777778,0.2875011809543008,93.38
82,0.010000000000000002,0.003870180529769924,99.89777777777778,0.2922209087520023,93.72
83,0.010000000000000002,0.003855423561716452,99.91555555555556,0.29892133465195075,93.36
84,0.010000000000000002,0.004385455525252554,99.9088888821072,0.2906839634468895,93.48
85,0.010000000000000002,0.003728681357784404,99.91333333333333,0.29489442666642135,93.16
86,0.010000000000000002,0.004164982027394904,99.89555555555556,0.29456393849046436,93.34
87,0.010000000000000002,0.004091781896994346,99.89333333333333,0.28303587884211445,93.66
88,0.010000000000000002,0.003468782212916348,99.9088888888889,0.2878647225591354,93.44
89,0.010000000000000002,0.0034363217459758744,99.91111111111111,0.296646019691322,93.62
90,0.010000000000000002,0.0031925473424295582,99.93777777777778,0.3010383148623398,93.6
91,0.0010000000000000002,0.0027896928019407723,99.94888888888889,0.29070196873868115,93.82
92,0.0010000000000000002,0.002738633293575711,99.94444444444444,0.28372873610758687,93.48
93,0.0010000000000000002,0.002425272374672608,99.96444444444444,0.2833729412286717,94.12
94,0.0010000000000000002,0.0030504665745836167,99.93111111111111,0.2863427831635461,94.04
95,0.0010000000000000002,0.0028736750069591733,99.93555555555555,0.3041593682794133,93.26
96,0.0010000000000000002,0.002313443930985199,99.95777777777778,0.2951300675017643,93.34
97,0.0010000000000000002,0.0023421021064019038,99.95111111111112,0.3042163832577411,93.54
98,0.0010000000000000002,0.002293422633078363,99.95777777777778,0.27993140010548523,93.82
99,0.0010000000000000002,0.002516837657781111,99.94,0.2919280689665349,93.78
100,0.0010000000000000002,0.0027070865948994956,99.93333333333334,0.2794725834722165,93.84
101,0.0010000000000000002,0.00247545328937057,99.94444444444444,0.2796227652646601,93.78
102,0.0010000000000000002,0.0024041220612410043,99.94444444444444,0.28928750853410456,93.66
103,0.0010000000000000002,0.0024047003215592767,99.95111111111112,0.291308896491793,93.34
104,0.0010000000000000002,0.00230672219062431,99.95333333333333,0.29160587096119417,93.72
105,0.0010000000000000002,0.0024986566520399517,99.94888888888889,0.3010437277544872,93.54
106,0.0010000000000000002,0.0025578962960590918,99.94,0.3000403840651037,93.28
107,0.0010000000000000002,0.002160678484642671,99.96444444444444,0.2915763967016595,93.84
108,0.0010000000000000002,0.0023104696565307676,99.95777777777778,0.28438382451421346,94.1
109,0.0010000000000000002,0.0022640798568673848,99.95777777777778,0.2849935222566943,94.06
110,0.0010000000000000002,0.002332856127930184,99.95333333333333,0.28579631141038847,93.8
111,0.0010000000000000002,0.002063143539552887,99.96666666666667,0.278384245105146,93.78
112,0.0010000000000000002,0.0018664615392271016,99.97111111111111,0.2944656882250332,93.46
113,0.0010000000000000002,0.0022194939323597483,99.95777777777778,0.2861076365398592,93.8
114,0.0010000000000000002,0.0019369094478173389,99.96666666666667,0.27941681897036613,93.96
115,0.0010000000000000002,0.0023285735818867883,99.95111111111112,0.2890263702913653,93.94
116,0.0010000000000000002,0.0020540476007594004,99.96888888888888,0.2958492802797584,93.58
117,0.0010000000000000002,0.0019799560546875,99.96666666666667,0.2883931281079887,93.7
118,0.0010000000000000002,0.0021081915775831373,99.95555555555555,0.29482575349657564,93.7
119,0.0010000000000000002,0.0023212203529145983,99.94666665988498,0.27086276931345926,93.5
120,0.0010000000000000002,0.0020082342067526448,99.95777777777778,0.28237415029252877,93.88
