epoch,lr,train_loss,train_acc,val_loss,val_acc
34,0.1,0.1630534548415078,94.25999999728732,0.3508186065554619,89.06
35,0.1,0.1611651201672024,94.28666666259765,0.34577342791557314,88.56
36,0.1,0.15873296858734554,94.38444444173177,0.35358943532705306,89.16
37,0.1,0.1510661124388377,94.68222221950955,0.3537403245925903,88.88
38,0.1,0.14776288726594713,94.96666666395399,0.35087385951578615,88.98
39,0.1,0.14490148850017123,94.9177777750651,0.41247884641885757,87.5
40,0.1,0.14606667871740128,94.95999999186198,0.34703351380545644,88.94
41,0.1,0.13878371596601274,95.09777777099609,0.317524506098032,89.46
42,0.1,0.13848929000430638,95.15999999050564,0.3654194436073303,88.7
43,0.1,0.13352457161082162,95.29999999864366,0.3380595396466553,89.44
44,0.1,0.13659607303142549,95.2177777750651,0.4245856424123049,86.58
45,0.1,0.1326900810400645,95.39555554741753,0.3453373621905688,89.06
46,0.1,0.12771679473188188,95.53999999321832,0.3464315091863275,89.2
47,0.1,0.11922800222502815,95.85777776828343,0.3839122346639633,87.92
48,0.1,0.1253058543364207,95.64222221679688,0.3410857364416122,89.08
49,0.1,0.12033545229766104,95.78,0.39057818681448697,88.06
50,0.1,0.12065037601656384,95.78888888075087,0.33932752623558043,89.2
51,0.1,0.11446815000772476,96.01999999728733,0.35429500685930254,89.38
52,0.1,0.1192062225818634,95.89333333197699,0.353695296035707,88.94
53,0.1,0.11879152630170187,95.85111110297309,0.4183935240641236,86.96
54,0.1,0.11917629343337482,95.79333333333334,0.3174501781910658,90.3
55,0.1,0.11102892236179776,96.1711111070421,0.3355809214413166,89.82
56,0.1,0.11135534063710106,96.2177777750651,0.34456845174208284,90.0
57,0.1,0.11215836571322547,96.01999999186198,0.3302352650042623,90.14
58,0.1,0.10898620586593946,96.19111110432942,0.3879040757022798,88.82
59,0.1,0.10820882045096822,96.24444443766276,0.3625558317730203,89.5
60,0.1,0.10944387651284536,96.1977777709961,0.4531441157905385,87.28
61,0.010000000000000002,0.04453377580609587,98.59777777099609,0.22313868026491254,93.12
62,0.010000000000000002,0.02557338388098611,99.19999999321831,0.2331353440317791,93.6
63,0.010000000000000002,0.01711933015237252,99.52,0.22065538902259432,94.02
64,0.010000000000000002,0.014158685001068646,99.63555555555556,0.21825009638874326,94.24
65,0.010000000000000002,0.011370330853180753,99.7,0.23884944277368486,93.68
66,0.010000000000000002,0.010164997614589003,99.72,0.2479406909003621,93.78
67,0.010000000000000002,0.008344291697939236,99.79555555555555,0.24362681413529208,93.68
68,0.010000000000000002,0.008230978345953755,99.76222222222222,0.2565211075723404,94.1
69,0.010000000000000002,0.006633306889898247,99.82,0.24595479788756783,94.06
70,0.010000000000000002,0.006385671098944214,99.84666666666666,0.24823690909584983,94.16
71,0.010000000000000002,0.0053427207098239,99.88,0.258165972656908,94.06
72,0.010000000000000002,0.005325202772517999,99.87333333333333,0.25442055513847883,94.12
73,0.010000000000000002,0.004053219069292148,99.92888888888889,0.26816994729021537,93.7
74,0.010000000000000002,0.004873208210203383,99.88,0.2820604706286249,93.84
75,0.010000000000000002,0.004015513475735982,99.91111111111111,0.2698942300060648,94.02
76,0.010000000000000002,0.0035708694484472897,99.91777777777777,0.2759822244755691,93.78
77,0.010000000000000002,0.0032877137131782043,99.92,0.29089228023707403,94.08
78,0.010000000000000002,0.0034017104995954367,99.94444444444444,0.2745093529197475,93.92
79,0.010000000000000002,0.0030741678820922973,99.93777777777778,0.28111956679652794,93.86
80,0.010000000000000002,0.0025127273082759024,99.95111111111112,0.27670150334651405,93.94
81,0.010000000000000002,0.0024048061397547523,99.95111111111112,0.2595178312285454,93.76
82,0.010000000000000002,0.002904357462448792,99.92222222222222,0.2827068144291523,93.96
83,0.010000000000000002,0.00236643853187561,99.95333333333333,0.27877554378170755,94.1
84,0.010000000000000002,0.002339445620112949,99.96,0.29003600061303003,94.08
85,0.010000000000000002,0.00242718155135711,99.94222222222223,0.27694697580300853,93.92
86,0.010000000000000002,0.0022218694135546684,99.95333333333333,0.2888940585314529,94.02
87,0.010000000000000002,0.0023230603779355683,99.95333332655164,0.2806084916320542,94.12
88,0.010000000000000002,0.001912621654280358,99.95111111111112,0.28269408115289407,94.22
89,0.010000000000000002,0.0020223121219211156,99.96,0.2907622606930323,94.06
90,0.010000000000000002,0.0018360846519677176,99.96222222222222,0.28887491786461905,94.4
91,0.0010000000000000002,0.0017559963702327675,99.96222222222222,0.2962602399347146,94.12
92,0.0010000000000000002,0.0018650757312360738,99.95777777777778,0.28877500847574555,93.88
93,0.0010000000000000002,0.0017381590790218778,99.97111111111111,0.29593907632075717,94.14
94,0.0010000000000000002,0.0016677485678344966,99.96666666666667,0.2805223759130924,94.18
95,0.0010000000000000002,0.0015081286112777889,99.97111111111111,0.294615710205544,93.88
96,0.0010000000000000002,0.0013819591919167174,99.98222222222222,0.29554566180674885,94.14
97,0.0010000000000000002,0.001370236261602905,99.97777777777777,0.29641358964423925,93.98
98,0.0010000000000000002,0.0014697155422738028,99.97555555555556,0.29432392075045793,94.2
99,0.0010000000000000002,0.0015732403702620004,99.98,0.29531769890506987,93.78
100,0.0010000000000000002,0.0016966001775529649,99.96444443766276,0.30317966811649966,94.0
101,0.0010000000000000002,0.0016459767870604992,99.97555555555556,0.30739813663846,94.12
102,0.0010000000000000002,0.0016430543661014073,99.97555555555556,0.2885494854209828,94.08
103,0.0010000000000000002,0.0014735620389382045,99.98,0.282074809005484,93.88
104,0.0010000000000000002,0.0013991759618071633,99.97555555555556,0.2869900939163286,93.92
105,0.0010000000000000002,0.0011732122606494361,99.98222222222222,0.2808870921610593,94.08
106,0.0010000000000000002,0.0017183709463104606,99.96,0.294040938305328,93.94
107,0.0010000000000000002,0.0015578719853733976,99.96888888888888,0.2773414453208679,94.1
108,0.0010000000000000002,0.0013484095785275309,99.97333333333333,0.29428035511744094,94.06
109,0.0010000000000000002,0.0015494514650665223,99.96444444444444,0.2958470298525193,94.16
110,0.0010000000000000002,0.001356515481757621,99.98,0.2961464750732994,94.04
111,0.0010000000000000002,0.0013319267324689362,99.98222222222222,0.2927604722424643,94.04
112,0.0010000000000000002,0.0014635874482699567,99.96444444444444,0.2924964936487726,94.24
113,0.0010000000000000002,0.001310008594714519,99.98444444444445,0.29825741579472087,94.04
114,0.0010000000000000002,0.001254770114697102,99.98666666666666,0.29091437818952254,94.4
115,0.0010000000000000002,0.0013337187237416706,99.98222222222222,0.28697838102733947,93.94
116,0.0010000000000000002,0.0012530124876130786,99.97777777777777,0.2914744731584273,94.0
117,0.0010000000000000002,0.0013314189380966128,99.98222222222222,0.2691420772459358,94.38
118,0.0010000000000000002,0.0012208035469055175,99.98666666666666,0.29294990832684564,94.1
119,0.0010000000000000002,0.001264808267986195,99.98444444444445,0.2813533455847384,93.9
120,0.0010000000000000002,0.0011259598071376483,99.98222222222222,0.27155529839985104,94.4
