epoch,lr,train_loss,train_acc,val_loss,val_acc
101,0.0010000000000000002,0.062235332303577,98.46666666666667,1.715603716659546,65.96
102,0.0010000000000000002,0.06417430967754788,98.08888888888889,1.6880276206970215,65.66
103,0.0010000000000000002,0.06289368425475227,98.24444444444444,1.696682200050354,65.9
104,0.0010000000000000002,0.06369152067767249,98.35555555555555,1.706760665988922,65.3
105,0.0010000000000000002,0.06574870195653704,98.0,1.713104855108261,65.46
106,0.0010000000000000002,0.05803567322095235,98.15555555555555,1.7126542518615722,65.66
107,0.0010000000000000002,0.05571143862936232,98.4888888888889,1.7139070660591125,65.04
108,0.0010000000000000002,0.05853323890103234,98.24444444444444,1.723975068473816,65.86
109,0.0010000000000000002,0.0510440439052052,98.82222222222222,1.7541384426116944,65.76
110,0.0010000000000000002,0.05393322573767768,98.73333333333333,1.7051866918563843,65.96
111,0.0010000000000000002,0.055899924675623575,98.24444444444444,1.7176571243286132,65.3
112,0.0010000000000000002,0.05386040817366706,98.5111111111111,1.7151258514404297,66.08
113,0.0010000000000000002,0.055618287616305884,98.37777777777778,1.7409902313232422,65.38
114,0.0010000000000000002,0.05024325468473964,98.75555555555556,1.73887914352417,65.44
115,0.0010000000000000002,0.0576724938220448,98.2,1.7710245405197143,65.64
116,0.0010000000000000002,0.05720683704647753,98.42222222222222,1.756039213180542,65.88
117,0.0010000000000000002,0.05376403246323268,98.6,1.724053558731079,65.94
118,0.0010000000000000002,0.05327248496479458,98.46666666666667,1.7528564302444458,65.32
119,0.0010000000000000002,0.048015239344288904,98.75555555555556,1.7482213885307312,66.38
120,0.0010000000000000002,0.053302896711561416,98.68888888888888,1.7573241985321044,65.34
