epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.001,1.5273908454259237,43.935555552842885,1.2773212739944457,53.88
2,0.0009998286624877785,1.0366738853030735,63.053333327229815,0.9656342903137207,65.24
3,0.0009993147673772868,0.8219471978505453,71.24666665852864,0.9035942870140076,68.26
4,0.000998458666866564,0.6828341110017565,76.3599999891493,0.7367504969120026,74.54
5,0.0009972609476841365,0.58841715098487,79.64888888075087,0.776330718421936,74.26
6,0.000995722430686905,0.5175953849103716,82.12444444173177,0.5236882851243019,82.08
7,0.0009938441702975688,0.460798224873013,84.06222221137153,0.5274351029396057,81.68
8,0.0009916274537819772,0.42072056375079686,85.65999999457465,0.49685566759109495,84.04
9,0.0009890738003669026,0.3893434259282218,86.67555555148654,0.5428485818386077,81.12
10,0.000986184960198838,0.34973106078041927,87.99777776963975,0.46812673749923706,84.02
11,0.0009829629131445337,0.33053026858965556,88.60444443766276,0.4085542200565338,86.16
12,0.0009794098674340962,0.3019997751977709,89.67111110839843,0.4398975390434265,85.42
13,0.0009755282581475765,0.2770255314985911,90.32666666531033,0.39882440991401674,86.74
14,0.000971320745546089,0.2607533152765698,90.96888888617622,0.38693349916934966,86.9
15,0.0009667902132486006,0.2401141935189565,91.74666666259766,0.3821262422919273,87.52
16,0.0009619397662556431,0.22941126618385316,92.03111110839843,0.38146289305686953,87.76
17,0.0009567727288213001,0.2113139288716846,92.60444443630642,0.3544606601595879,88.46
18,0.0009512926421749302,0.19782177879545423,93.10222221950954,0.3607103400245309,88.62
19,0.0009455032620941837,0.18125182453261482,93.66444444173177,0.3447936762787402,89.04
20,0.0009394085563309825,0.16506325607299804,94.29333332926433,0.3952150187373161,87.56
21,0.0009330127018922192,0.15402202049361335,94.66888888210721,0.38052489947080614,88.62
22,0.0009263200821770459,0.1450876082473331,94.91999999186199,0.3381079225206748,89.34
23,0.0009193352839727118,0.139599112757047,95.20444443766276,0.3504869160652161,89.52
24,0.0009120630943110076,0.12492125255796645,95.64888888075087,0.3422957503437996,89.02
25,0.0009045084971874735,0.12160160960025257,95.77555554877387,0.3071846801996231,90.46
26,0.0008966766701456174,0.11030204166968663,96.0733333251953,0.33679827153794467,90.02
27,0.0008885729807284853,0.10818016664452022,96.20444444037544,0.32907631413638594,90.64
28,0.0008802029828000154,0.09398566168083085,96.6511111111111,0.33407824738025665,89.96
29,0.000871572412738697,0.09193723672760858,96.71555554741754,0.3030808428272605,90.92
30,0.0008626871855061437,0.08192929819822312,97.13555555419921,0.31348882597684863,91.1
31,0.0008535533905932737,0.07869970775710212,97.23333333062065,0.3587938896805048,90.4
32,0.0008441772878468768,0.0763315943453047,97.2844444430881,0.34858494746685026,90.64
33,0.0008345653031794289,0.06951768191986614,97.62666665988499,0.3547672563233413,90.44
34,0.0008247240241650917,0.06386354546083345,97.7177777709961,0.34272831483781335,90.96
35,0.0008146601955249186,0.05942630796978871,97.81333333333333,0.31845562936365607,91.3
36,0.0008043807145043601,0.05745070850981606,97.97777777642145,0.3514825328439474,91.16
37,0.0007938926261462363,0.055516835055086346,98.02666665988498,0.3177785647459328,91.36
38,0.0007832031184624162,0.05302536620232794,98.0888888821072,0.34965041396236046,91.14
39,0.0007723195175075133,0.04800127847161558,98.30888888210721,0.35475477821826934,91.22
40,0.0007612492823579742,0.04564907242970334,98.41777777777777,0.3452334092959762,91.28
41,0.0007499999999999998,0.04693459457241827,98.35555555555555,0.3462958925393061,91.5
