epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.1,1.9586015807469686,28.85333333333333,1.575530014038086,41.46
2,0.1,1.4168765651702881,47.613333332655166,1.3334254484176635,52.04
3,0.1,1.144874046643575,58.54444443834093,1.1182866158485412,60.44
4,0.1,0.9203660794999864,67.14888888617621,0.8653978643417358,68.84
5,0.1,0.7625135781076219,73.55999999050564,0.7994856109857559,72.38
6,0.1,0.6490921217706468,77.5355555460612,0.7256585414886475,74.92
7,0.1,0.5742303151395586,79.95777777642144,0.637102500462532,77.76
8,0.1,0.515612062713835,82.15999999864367,0.5620842582821846,80.36
9,0.1,0.47301333754857383,83.62666665852865,0.5289808565020562,81.06
10,0.1,0.4323024761835734,85.00666665988498,0.48691759724617006,83.62
11,0.1,0.39684858287705316,86.18888888210721,0.5573570097208023,80.9
12,0.1,0.37749070285691155,87.06222222222222,0.5034113938331604,82.7
13,0.1,0.3443373795138465,88.12222222222222,0.6611294187068939,78.26
14,0.1,0.32586133626831904,88.77777776692709,0.44684471056461333,84.96
15,0.1,0.2994568189620972,89.69777776692709,0.4014911869555712,86.62
16,0.1,0.28796005278693304,89.9333333251953,0.41412985494434834,86.02
17,0.1,0.27521870628462897,90.37333333333333,0.45370924067497254,85.34
18,0.1,0.26079892988204956,90.919999995931,0.44218974407315254,85.32
19,0.1,0.2533913467089335,91.25777776828342,0.35180980499982833,87.7
20,0.1,0.23546622583071392,91.86444444173178,0.38953572353124616,87.06
21,0.1,0.22749356093936496,92.04222221137152,0.42168603923767806,85.86
22,0.1,0.21656518041822645,92.51333332926433,0.37941090489551427,87.62
23,0.1,0.2116866351975335,92.68,0.3960599400669336,87.3
24,0.1,0.20061157032118904,92.95777777370877,0.38464491124749184,87.52
25,0.1,0.1951502498600218,93.18444443630642,0.38609100565910337,87.56
26,0.1,0.18367111726866828,93.48222221544054,0.3790185518145561,87.76
27,0.1,0.1819279855993059,93.59555554606119,0.4402435035943985,86.2
28,0.1,0.17982473594612544,93.66888888753255,0.34710368303954603,88.82
29,0.1,0.17153579825560253,94.03333333062066,0.4507885609149933,86.2
30,0.1,0.1695565524790022,93.9777777750651,0.36598116849064827,88.18
31,0.1,0.1614673557917277,94.44444443495009,0.4469582620382309,86.16
